Point_ID,Statistic_ID,Name,Duration,Month,Value,Weight,Gs,Phi,Point_ID2,Distance,Phi2
6,6,skewness,24H,11,2.98749876,2,3.479458968,0.715537866,NA,NA,NA
6,6,skewness,24H,12,3.008348465,2,3.479458968,0.872612317,NA,NA,NA
6,7,probability_dry_0.2mm,24H,1,0.423625255,6,1,0.785268148,NA,NA,NA
6,7,probability_dry_0.2mm,24H,2,0.516629712,6,1,0.594900211,NA,NA,NA
6,7,probability_dry_0.2mm,24H,3,0.55959596,6,1,0.569696983,NA,NA,NA
6,7,probability_dry_0.2mm,24H,4,0.645093946,6,1,0.448851784,NA,NA,NA
6,7,probability_dry_0.2mm,24H,5,0.571717172,6,1,0.812929312,NA,NA,NA
6,7,probability_dry_0.2mm,24H,6,0.552301255,6,1,0.852440755,NA,NA,NA
6,7,probability_dry_0.2mm,24H,7,0.566801619,6,1,0.855398099,NA,NA,NA
6,7,probability_dry_0.2mm,24H,8,0.558467742,6,1,0.852016131,NA,NA,NA
6,7,probability_dry_0.2mm,24H,9,0.660377358,6,1,0.633752624,NA,NA,NA
6,7,probability_dry_0.2mm,24H,10,0.585858586,6,1,0.594949484,NA,NA,NA
6,7,probability_dry_0.2mm,24H,11,0.523904382,6,1,0.715537866,NA,NA,NA
6,7,probability_dry_0.2mm,24H,12,0.364326376,6,1,0.872612317,NA,NA,NA
6,8,autocorrelation_lag1,24H,1,0.274013709,3,1,0.785268148,NA,NA,NA
6,8,autocorrelation_lag1,24H,2,0.307463207,3,1,0.594900211,NA,NA,NA
6,8,autocorrelation_lag1,24H,3,0.295714804,3,1,0.569696983,NA,NA,NA
6,8,autocorrelation_lag1,24H,4,0.191873831,3,1,0.448851784,NA,NA,NA
6,8,autocorrelation_lag1,24H,5,0.276114316,3,1,0.812929312,NA,NA,NA
6,8,autocorrelation_lag1,24H,6,0.145324617,3,1,0.852440755,NA,NA,NA
6,8,autocorrelation_lag1,24H,7,0.119828406,3,1,0.855398099,NA,NA,NA
6,8,autocorrelation_lag1,24H,8,0.109617393,3,1,0.852016131,NA,NA,NA
6,8,autocorrelation_lag1,24H,9,0.255087132,3,1,0.633752624,NA,NA,NA
6,8,autocorrelation_lag1,24H,10,0.18152228,3,1,0.594949484,NA,NA,NA
6,8,autocorrelation_lag1,24H,11,0.269159306,3,1,0.715537866,NA,NA,NA
6,8,autocorrelation_lag1,24H,12,0.258665311,3,1,0.872612317,NA,NA,NA
6,9,cross-correlation_lag0,24H,1,0.779574748,2,1,0.785268148,7,29.17845844,0.707906405
6,9,cross-correlation_lag0,24H,1,0.791185863,2,1,0.785268148,8,21.75206071,1.046894789
6,9,cross-correlation_lag0,24H,1,0.930457719,2,1,0.785268148,9,22.33903498,0.809160312
6,9,cross-correlation_lag0,24H,1,0.820003124,2,1,0.785268148,10,30.61928846,1.200785875
6,9,cross-correlation_lag0,24H,1,0.883646343,2,1,0.785268148,11,31.90809267,0.833333333
6,9,cross-correlation_lag0,24H,1,0.831424881,2,1,0.785268148,12,17.1366331,1.071505388
6,9,cross-correlation_lag0,24H,1,0.900854584,2,1,0.785268148,13,30.37305138,0.791072687
6,9,cross-correlation_lag0,24H,1,0.86952359,2,1,0.785268148,14,39.41259273,0.603289048
6,9,cross-correlation_lag0,24H,1,0.85051056,2,1,0.785268148,15,24.67951884,0.966129065
6,9,cross-correlation_lag0,24H,2,0.799127514,2,1,0.594900211,7,29.17845844,0.585091432
6,9,cross-correlation_lag0,24H,2,0.866959771,2,1,0.594900211,8,21.75206071,0.819238901
6,9,cross-correlation_lag0,24H,2,0.948397865,2,1,0.594900211,9,22.33903498,0.59359777
6,9,cross-correlation_lag0,24H,2,0.86697766,2,1,0.594900211,10,30.61928846,0.953617016
6,9,cross-correlation_lag0,24H,2,0.902676384,2,1,0.594900211,11,31.90809267,0.641458352
6,9,cross-correlation_lag0,24H,2,0.85916407,2,1,0.594900211,12,17.1366331,0.796074073
6,9,cross-correlation_lag0,24H,2,0.923049,2,1,0.594900211,13,30.37305138,0.573680083
6,9,cross-correlation_lag0,24H,2,0.876036511,2,1,0.594900211,14,39.41259273,0.485525409
6,9,cross-correlation_lag0,24H,2,0.867560887,2,1,0.594900211,15,24.67951884,0.801327467
6,9,cross-correlation_lag0,24H,3,0.81689343,2,1,0.569696983,7,29.17845844,0.540417473
6,9,cross-correlation_lag0,24H,3,0.814089963,2,1,0.569696983,8,21.75206071,0.761796316
6,9,cross-correlation_lag0,24H,3,0.902771348,2,1,0.569696983,9,22.33903498,0.542268713
6,9,cross-correlation_lag0,24H,3,0.834746663,2,1,0.569696983,10,30.61928846,0.83352828
6,9,cross-correlation_lag0,24H,3,0.899347202,2,1,0.569696983,11,31.90809267,0.653447191
6,9,cross-correlation_lag0,24H,3,0.873181337,2,1,0.569696983,12,17.1366331,0.800336043
6,9,cross-correlation_lag0,24H,3,0.89839036,2,1,0.569696983,13,30.37305138,0.599529584
6,9,cross-correlation_lag0,24H,3,0.798352802,2,1,0.569696983,14,39.41259273,0.4543492
6,9,cross-correlation_lag0,24H,3,0.841517964,2,1,0.569696983,15,24.67951884,0.739784956
6,9,cross-correlation_lag0,24H,4,0.777375592,2,1,0.448851784,7,29.17845844,0.458349705
6,9,cross-correlation_lag0,24H,4,0.764120742,2,1,0.448851784,8,21.75206071,0.518562078
6,9,cross-correlation_lag0,24H,4,0.861386071,2,1,0.448851784,9,22.33903498,0.418300668
6,9,cross-correlation_lag0,24H,4,0.747184165,2,1,0.448851784,10,30.61928846,0.589570959
6,9,cross-correlation_lag0,24H,4,0.849129579,2,1,0.448851784,11,31.90809267,0.444990158
6,9,cross-correlation_lag0,24H,4,0.854830677,2,1,0.448851784,12,17.1366331,0.478194435
6,9,cross-correlation_lag0,24H,4,0.86596712,2,1,0.448851784,13,30.37305138,0.41069444
6,9,cross-correlation_lag0,24H,4,0.842506068,2,1,0.448851784,14,39.41259273,0.40092961
6,9,cross-correlation_lag0,24H,4,0.838979676,2,1,0.448851784,15,24.67951884,0.507560809
6,9,cross-correlation_lag0,24H,5,0.706989409,2,1,0.812929312,7,29.17845844,0.826944987
6,9,cross-correlation_lag0,24H,5,0.781628633,2,1,0.812929312,8,21.75206071,0.859845559
6,9,cross-correlation_lag0,24H,5,0.819151588,2,1,0.812929312,9,22.33903498,0.812801043
6,9,cross-correlation_lag0,24H,5,0.770907418,2,1,0.812929312,10,30.61928846,1.015538375
6,9,cross-correlation_lag0,24H,5,0.751677393,2,1,0.812929312,11,31.90809267,0.878967524
6,9,cross-correlation_lag0,24H,5,0.77908311,2,1,0.812929312,12,17.1366331,0.916599433
6,9,cross-correlation_lag0,24H,5,0.754221374,2,1,0.812929312,13,30.37305138,0.769153198
6,9,cross-correlation_lag0,24H,5,0.781416599,2,1,0.812929312,14,39.41259273,0.808475653
6,9,cross-correlation_lag0,24H,5,0.789552875,2,1,0.812929312,15,24.67951884,0.815641006
6,9,cross-correlation_lag0,24H,6,0.553086084,2,1,0.852440755,7,29.17845844,0.800399224
6,9,cross-correlation_lag0,24H,6,0.553695925,2,1,0.852440755,8,21.75206071,0.962992668
6,9,cross-correlation_lag0,24H,6,0.735481062,2,1,0.852440755,9,22.33903498,0.778599977
6,9,cross-correlation_lag0,24H,6,0.562604792,2,1,0.852440755,10,30.61928846,0.965325276
6,9,cross-correlation_lag0,24H,6,0.612182309,2,1,0.852440755,11,31.90809267,0.822619041
6,9,cross-correlation_lag0,24H,6,0.693640385,2,1,0.852440755,12,17.1366331,0.904166698
6,9,cross-correlation_lag0,24H,6,0.627942372,2,1,0.852440755,13,30.37305138,0.761597236
6,9,cross-correlation_lag0,24H,6,0.67797475,2,1,0.852440755,14,39.41259273,0.734205246
6,9,cross-correlation_lag0,24H,6,0.70604222,2,1,0.852440755,15,24.67951884,0.899933179
6,9,cross-correlation_lag0,24H,7,0.693734322,2,1,0.855398099,7,29.17845844,0.926666657
6,9,cross-correlation_lag0,24H,7,0.827808507,2,1,0.855398099,8,21.75206071,0.965455691
6,9,cross-correlation_lag0,24H,7,0.748105494,2,1,0.855398099,9,22.33903498,0.944933097
6,9,cross-correlation_lag0,24H,7,0.677176672,2,1,0.855398099,10,30.61928846,1.230961561
6,9,cross-correlation_lag0,24H,7,0.73666277,2,1,0.855398099,11,31.90809267,0.941491365
6,9,cross-correlation_lag0,24H,7,0.785657115,2,1,0.855398099,12,17.1366331,0.981775045
6,9,cross-correlation_lag0,24H,7,0.752962929,2,1,0.855398099,13,30.37305138,0.859393915
6,9,cross-correlation_lag0,24H,7,0.587393258,2,1,0.855398099,14,39.41259273,0.916539907
6,9,cross-correlation_lag0,24H,7,0.77730496,2,1,0.855398099,15,24.67951884,0.982603153
6,9,cross-correlation_lag0,24H,8,0.600581657,2,1,0.852016131,7,29.17845844,0.892606735
6,9,cross-correlation_lag0,24H,8,0.697102846,2,1,0.852016131,8,21.75206071,0.923592647
6,9,cross-correlation_lag0,24H,8,0.786568773,2,1,0.852016131,9,22.33903498,0.890031735
6,9,cross-correlation_lag0,24H,8,0.661507778,2,1,0.852016131,10,30.61928846,1.051781178
6,9,cross-correlation_lag0,24H,8,0.798866807,2,1,0.852016131,11,31.90809267,0.94429485
6,9,cross-correlation_lag0,24H,8,0.745481713,2,1,0.852016131,12,17.1366331,0.997244596
6,9,cross-correlation_lag0,24H,8,0.678754126,2,1,0.852016131,13,30.37305138,0.771594763
6,9,cross-correlation_lag0,24H,8,0.760763698,2,1,0.852016131,14,39.41259273,0.758078893
6,9,cross-correlation_lag0,24H,8,0.750589916,2,1,0.852016131,15,24.67951884,0.94036754
6,9,cross-correlation_lag0,24H,9,0.79767324,2,1,0.633752624,7,29.17845844,0.703725497
6,9,cross-correlation_lag0,24H,9,0.795592342,2,1,0.633752624,8,21.75206071,0.797834635
6,9,cross-correlation_lag0,24H,9,0.8738513,2,1,0.633752624,9,22.33903498,0.736023664
6,9,cross-correlation_lag0,24H,9,0.804864305,2,1,0.633752624,10,30.61928846,0.874293248
6,9,cross-correlation_lag0,24H,9,0.86412526,2,1,0.633752624,11,31.90809267,0.858431339
6,9,cross-correlation_lag0,24H,9,0.868410493,2,1,0.633752624,12,17.1366331,0.800138871
6,9,cross-correlation_lag0,24H,9,0.800288137,2,1,0.633752624,13,30.37305138,0.646638354
6,9,cross-correlation_lag0,24H,9,0.784400222,2,1,0.633752624,14,39.41259273,0.568041921
6,9,cross-correlation_lag0,24H,9,0.858728519,2,1,0.633752624,15,24.67951884,0.826326132
6,9,cross-correlation_lag0,24H,10,0.735425937,2,1,0.594949484,7,29.17845844,0.591761708
6,9,cross-correlation_lag0,24H,10,0.790502744,2,1,0.594949484,8,21.75206071,0.806653976
6,9,cross-correlation_lag0,24H,10,0.934745509,2,1,0.594949484,9,22.33903498,0.578136881
6,9,cross-correlation_lag0,24H,10,0.743004854,2,1,0.594949484,10,30.61928846,0.931368828
6,9,cross-correlation_lag0,24H,10,0.909067457,2,1,0.594949484,11,31.90809267,0.697849433
6,9,cross-correlation_lag0,24H,10,0.809449654,2,1,0.594949484,12,17.1366331,0.778205156
6,9,cross-correlation_lag0,24H,10,0.873858924,2,1,0.594949484,13,30.37305138,0.59946239
6,9,cross-correlation_lag0,24H,10,0.852262915,2,1,0.594949484,14,39.41259273,0.505481203
6,9,cross-correlation_lag0,24H,10,0.856853326,2,1,0.594949484,15,24.67951884,0.710899909
6,9,cross-correlation_lag0,24H,11,0.737895472,2,1,0.715537866,7,29.17845844,0.671764692
6,9,cross-correlation_lag0,24H,11,0.793235851,2,1,0.715537866,8,21.75206071,0.929927985
6,9,cross-correlation_lag0,24H,11,0.933362385,2,1,0.715537866,9,22.33903498,0.700986226
6,9,cross-correlation_lag0,24H,11,0.794929338,2,1,0.715537866,10,30.61928846,1.034143051
6,9,cross-correlation_lag0,24H,11,0.895485467,2,1,0.715537866,11,31.90809267,0.78725489
6,9,cross-correlation_lag0,24H,11,0.845167162,2,1,0.715537866,12,17.1366331,0.923772097
6,9,cross-correlation_lag0,24H,11,0.846902816,2,1,0.715537866,13,30.37305138,0.737986088
6,9,cross-correlation_lag0,24H,11,0.780029883,2,1,0.715537866,14,39.41259273,0.60712417
6,9,cross-correlation_lag0,24H,11,0.882902422,2,1,0.715537866,15,24.67951884,0.839477142
6,9,cross-correlation_lag0,24H,12,0.767624687,2,1,0.872612317,7,29.17845844,0.761195898
6,9,cross-correlation_lag0,24H,12,0.822092304,2,1,0.872612317,8,21.75206071,1.110373179
6,9,cross-correlation_lag0,24H,12,0.949369526,2,1,0.872612317,9,22.33903498,0.839797179
6,9,cross-correlation_lag0,24H,12,0.824619819,2,1,0.872612317,10,30.61928846,1.279986779
6,9,cross-correlation_lag0,24H,12,0.928230058,2,1,0.872612317,11,31.90809267,0.942965746
6,9,cross-correlation_lag0,24H,12,0.847975569,2,1,0.872612317,12,17.1366331,1.168586095
6,9,cross-correlation_lag0,24H,12,0.914784231,2,1,0.872612317,13,30.37305138,0.852083365
6,9,cross-correlation_lag0,24H,12,0.894221213,2,1,0.872612317,14,39.41259273,0.691954056
6,9,cross-correlation_lag0,24H,12,0.872049443,2,1,0.872612317,15,24.67951884,1.036438545
7,1,variance,1H,1,0.100357704,3,0.250176639,0.707906405,NA,NA,NA
7,1,variance,1H,2,0.083629139,3,0.250176639,0.585091432,NA,NA,NA
7,1,variance,1H,3,0.086419187,3,0.250176639,0.540417473,NA,NA,NA
7,1,variance,1H,4,0.108313896,3,0.250176639,0.458349705,NA,NA,NA
7,1,variance,1H,5,0.361418247,3,0.250176639,0.826944987,NA,NA,NA
7,1,variance,1H,6,0.50897938,3,0.250176639,0.800399224,NA,NA,NA
7,1,variance,1H,7,0.743741453,3,0.250176639,0.926666657,NA,NA,NA
7,1,variance,1H,8,0.432384729,3,0.250176639,0.892606735,NA,NA,NA
7,1,variance,1H,9,0.277824759,3,0.250176639,0.703725497,NA,NA,NA
7,1,variance,1H,10,0.099328965,3,0.250176639,0.591761708,NA,NA,NA
7,1,variance,1H,11,0.095505767,3,0.250176639,0.671764692,NA,NA,NA
7,1,variance,1H,12,0.104216442,3,0.250176639,0.761195898,NA,NA,NA
7,2,skewness,1H,1,8.030935287,3,11.4398615,0.707906405,NA,NA,NA
7,2,skewness,1H,2,8.671442032,3,11.4398615,0.585091432,NA,NA,NA
7,2,skewness,1H,3,9.54293251,3,11.4398615,0.540417473,NA,NA,NA
7,2,skewness,1H,4,12.54579735,3,11.4398615,0.458349705,NA,NA,NA
7,2,skewness,1H,5,14.33909607,3,11.4398615,0.826944987,NA,NA,NA
7,2,skewness,1H,6,18.49103928,3,11.4398615,0.800399224,NA,NA,NA
7,2,skewness,1H,7,16.77698326,3,11.4398615,0.926666657,NA,NA,NA
7,2,skewness,1H,8,13.33776379,3,11.4398615,0.892606735,NA,NA,NA
7,2,skewness,1H,9,15.43517494,3,11.4398615,0.703725497,NA,NA,NA
7,2,skewness,1H,10,7.919941902,3,11.4398615,0.591761708,NA,NA,NA
7,2,skewness,1H,11,6.056421757,3,11.4398615,0.671764692,NA,NA,NA
7,2,skewness,1H,12,6.130809784,3,11.4398615,0.761195898,NA,NA,NA
7,3,probability_dry_0.2mm,1H,1,0.869465528,5,1,0.707906405,NA,NA,NA
7,3,probability_dry_0.2mm,1H,2,0.894603119,5,1,0.585091432,NA,NA,NA
7,3,probability_dry_0.2mm,1H,3,0.907969639,5,1,0.540417473,NA,NA,NA
7,3,probability_dry_0.2mm,1H,4,0.935370537,5,1,0.458349705,NA,NA,NA
7,3,probability_dry_0.2mm,1H,5,0.915085389,5,1,0.826944987,NA,NA,NA
7,3,probability_dry_0.2mm,1H,6,0.931412439,5,1,0.800399224,NA,NA,NA
7,3,probability_dry_0.2mm,1H,7,0.933254251,5,1,0.926666657,NA,NA,NA
7,3,probability_dry_0.2mm,1H,8,0.924329046,5,1,0.892606735,NA,NA,NA
7,3,probability_dry_0.2mm,1H,9,0.926388889,5,1,0.703725497,NA,NA,NA
7,3,probability_dry_0.2mm,1H,10,0.908041433,5,1,0.591761708,NA,NA,NA
7,3,probability_dry_0.2mm,1H,11,0.888480392,5,1,0.671764692,NA,NA,NA
7,3,probability_dry_0.2mm,1H,12,0.865192582,5,1,0.761195898,NA,NA,NA
7,4,mean,24H,1,2.123719215,5,2.116707603,0.707906405,NA,NA,NA
7,4,mean,24H,2,1.755274296,5,2.116707603,0.585091432,NA,NA,NA
7,4,mean,24H,3,1.621252418,5,2.116707603,0.540417473,NA,NA,NA
7,4,mean,24H,4,1.375049114,5,2.116707603,0.458349705,NA,NA,NA
7,4,mean,24H,5,2.480834961,5,2.116707603,0.826944987,NA,NA,NA
7,4,mean,24H,6,2.401197672,5,2.116707603,0.800399224,NA,NA,NA
7,4,mean,24H,7,2.779999971,5,2.116707603,0.926666657,NA,NA,NA
7,4,mean,24H,8,2.677820206,5,2.116707603,0.892606735,NA,NA,NA
7,4,mean,24H,9,2.111176491,5,2.116707603,0.703725497,NA,NA,NA
7,4,mean,24H,10,1.775285125,5,2.116707603,0.591761708,NA,NA,NA
7,4,mean,24H,11,2.015294075,5,2.116707603,0.671764692,NA,NA,NA
7,4,mean,24H,12,2.283587694,5,2.116707603,0.761195898,NA,NA,NA
7,5,variance,24H,1,17.42907524,2,22.08471251,0.707906405,NA,NA,NA
7,5,variance,24H,2,12.95287895,2,22.08471251,0.585091432,NA,NA,NA
7,5,variance,24H,3,11.56563091,2,22.08471251,0.540417473,NA,NA,NA
7,5,variance,24H,4,11.176404,2,22.08471251,0.458349705,NA,NA,NA
7,5,variance,24H,5,26.46075439,2,22.08471251,0.826944987,NA,NA,NA
7,5,variance,24H,6,30.53563881,2,22.08471251,0.800399224,NA,NA,NA
7,5,variance,24H,7,48.43706131,2,22.08471251,0.926666657,NA,NA,NA
7,5,variance,24H,8,33.16272354,2,22.08471251,0.892606735,NA,NA,NA
7,5,variance,24H,9,27.39608383,2,22.08471251,0.703725497,NA,NA,NA
7,5,variance,24H,10,14.58148384,2,22.08471251,0.591761708,NA,NA,NA
7,5,variance,24H,11,16.04715347,2,22.08471251,0.671764692,NA,NA,NA
7,5,variance,24H,12,15.27166176,2,22.08471251,0.761195898,NA,NA,NA
7,6,skewness,24H,1,5.746928692,2,3.92994378,0.707906405,NA,NA,NA
7,6,skewness,24H,2,3.929947376,2,3.92994378,0.585091432,NA,NA,NA
7,6,skewness,24H,3,3.944770336,2,3.92994378,0.540417473,NA,NA,NA
7,6,skewness,24H,4,4.637570858,2,3.92994378,0.458349705,NA,NA,NA
7,6,skewness,24H,5,3.274290085,2,3.92994378,0.826944987,NA,NA,NA
7,6,skewness,24H,6,4.170963287,2,3.92994378,0.800399224,NA,NA,NA
7,6,skewness,24H,7,5.275087833,2,3.92994378,0.926666657,NA,NA,NA
7,6,skewness,24H,8,3.54316783,2,3.92994378,0.892606735,NA,NA,NA
7,6,skewness,24H,9,3.810607195,2,3.92994378,0.703725497,NA,NA,NA
7,6,skewness,24H,10,3.164470673,2,3.92994378,0.591761708,NA,NA,NA
7,6,skewness,24H,11,2.936681747,2,3.92994378,0.671764692,NA,NA,NA
7,6,skewness,24H,12,2.724839449,2,3.92994378,0.761195898,NA,NA,NA
7,7,probability_dry_0.2mm,24H,1,0.39658444,6,1,0.707906405,NA,NA,NA
7,7,probability_dry_0.2mm,24H,2,0.483122363,6,1,0.585091432,NA,NA,NA
7,7,probability_dry_0.2mm,24H,3,0.514231499,6,1,0.540417473,NA,NA,NA
7,7,probability_dry_0.2mm,24H,4,0.63654224,6,1,0.458349705,NA,NA,NA
7,7,probability_dry_0.2mm,24H,5,0.529411765,6,1,0.826944987,NA,NA,NA
7,7,probability_dry_0.2mm,24H,6,0.538922156,6,1,0.800399224,NA,NA,NA
7,7,probability_dry_0.2mm,24H,7,0.537142857,6,1,0.926666657,NA,NA,NA
7,7,probability_dry_0.2mm,24H,8,0.546845124,6,1,0.892606735,NA,NA,NA
7,7,probability_dry_0.2mm,24H,9,0.637254902,6,1,0.703725497,NA,NA,NA
7,7,probability_dry_0.2mm,24H,10,0.596958175,6,1,0.591761708,NA,NA,NA
7,7,probability_dry_0.2mm,24H,11,0.523529412,6,1,0.671764692,NA,NA,NA
7,7,probability_dry_0.2mm,24H,12,0.398854962,6,1,0.761195898,NA,NA,NA
7,8,autocorrelation_lag1,24H,1,0.127970768,3,1,0.707906405,NA,NA,NA
7,8,autocorrelation_lag1,24H,2,0.220249585,3,1,0.585091432,NA,NA,NA
7,8,autocorrelation_lag1,24H,3,0.223355276,3,1,0.540417473,NA,NA,NA
7,8,autocorrelation_lag1,24H,4,0.234132092,3,1,0.458349705,NA,NA,NA
7,8,autocorrelation_lag1,24H,5,0.180654533,3,1,0.826944987,NA,NA,NA
7,8,autocorrelation_lag1,24H,6,0.17882548,3,1,0.800399224,NA,NA,NA
7,8,autocorrelation_lag1,24H,7,0.092634867,3,1,0.926666657,NA,NA,NA
7,8,autocorrelation_lag1,24H,8,0.094411394,3,1,0.892606735,NA,NA,NA
7,8,autocorrelation_lag1,24H,9,0.307108131,3,1,0.703725497,NA,NA,NA
7,8,autocorrelation_lag1,24H,10,0.195880688,3,1,0.591761708,NA,NA,NA
7,8,autocorrelation_lag1,24H,11,0.290449354,3,1,0.671764692,NA,NA,NA
7,8,autocorrelation_lag1,24H,12,0.285132615,3,1,0.761195898,NA,NA,NA
7,9,cross-correlation_lag0,24H,1,0.907916216,2,1,0.707906405,8,12.02868987,1.046894789
7,9,cross-correlation_lag0,24H,1,0.662876763,2,1,0.707906405,9,45.56419082,0.809160312
7,9,cross-correlation_lag0,24H,1,0.941143097,2,1,0.707906405,10,16.58923751,1.200785875
7,9,cross-correlation_lag0,24H,1,0.744946028,2,1,0.707906405,11,48.08270651,0.833333333
7,9,cross-correlation_lag0,24H,1,0.892124973,2,1,0.707906405,12,12.65871498,1.071505388
7,9,cross-correlation_lag0,24H,1,0.781112765,2,1,0.707906405,13,58.88072178,0.791072687
7,9,cross-correlation_lag0,24H,1,0.661837994,2,1,0.707906405,14,66.73739702,0.603289048
7,9,cross-correlation_lag0,24H,1,0.905281922,2,1,0.707906405,15,24.77416552,0.966129065
7,9,cross-correlation_lag0,24H,2,0.875810507,2,1,0.585091432,8,12.02868987,0.819238901
7,9,cross-correlation_lag0,24H,2,0.722074417,2,1,0.585091432,9,45.56419082,0.59359777
7,9,cross-correlation_lag0,24H,2,0.91044373,2,1,0.585091432,10,16.58923751,0.953617016
7,9,cross-correlation_lag0,24H,2,0.736484779,2,1,0.585091432,11,48.08270651,0.641458352
7,9,cross-correlation_lag0,24H,2,0.812812289,2,1,0.585091432,12,12.65871498,0.796074073
7,9,cross-correlation_lag0,24H,2,0.814826951,2,1,0.585091432,13,58.88072178,0.573680083
7,9,cross-correlation_lag0,24H,2,0.76746295,2,1,0.585091432,14,66.73739702,0.485525409
7,9,cross-correlation_lag0,24H,2,0.850141949,2,1,0.585091432,15,24.77416552,0.801327467
7,9,cross-correlation_lag0,24H,3,0.895967844,2,1,0.540417473,8,12.02868987,0.761796316
7,9,cross-correlation_lag0,24H,3,0.713748866,2,1,0.540417473,9,45.56419082,0.542268713
7,9,cross-correlation_lag0,24H,3,0.916475753,2,1,0.540417473,10,16.58923751,0.83352828
7,9,cross-correlation_lag0,24H,3,0.809755374,2,1,0.540417473,11,48.08270651,0.653447191
7,9,cross-correlation_lag0,24H,3,0.913784742,2,1,0.540417473,12,12.65871498,0.800336043
7,9,cross-correlation_lag0,24H,3,0.780351499,2,1,0.540417473,13,58.88072178,0.599529584
7,9,cross-correlation_lag0,24H,3,0.644394197,2,1,0.540417473,14,66.73739702,0.4543492
7,9,cross-correlation_lag0,24H,3,0.905243948,2,1,0.540417473,15,24.77416552,0.739784956
7,9,cross-correlation_lag0,24H,4,0.839871972,2,1,0.458349705,8,12.02868987,0.518562078
7,9,cross-correlation_lag0,24H,4,0.691629568,2,1,0.458349705,9,45.56419082,0.418300668
7,9,cross-correlation_lag0,24H,4,0.880802041,2,1,0.458349705,10,16.58923751,0.589570959
7,9,cross-correlation_lag0,24H,4,0.696355402,2,1,0.458349705,11,48.08270651,0.444990158
7,9,cross-correlation_lag0,24H,4,0.850018386,2,1,0.458349705,12,12.65871498,0.478194435
7,9,cross-correlation_lag0,24H,4,0.745243568,2,1,0.458349705,13,58.88072178,0.41069444
7,9,cross-correlation_lag0,24H,4,0.771242013,2,1,0.458349705,14,66.73739702,0.40092961
7,9,cross-correlation_lag0,24H,4,0.778548503,2,1,0.458349705,15,24.77416552,0.507560809
7,9,cross-correlation_lag0,24H,5,0.826465057,2,1,0.826944987,8,12.02868987,0.859845559
7,9,cross-correlation_lag0,24H,5,0.67536367,2,1,0.826944987,9,45.56419082,0.812801043
7,9,cross-correlation_lag0,24H,5,0.83160032,2,1,0.826944987,10,16.58923751,1.015538375
7,9,cross-correlation_lag0,24H,5,0.679038115,2,1,0.826944987,11,48.08270651,0.878967524
7,9,cross-correlation_lag0,24H,5,0.843955191,2,1,0.826944987,12,12.65871498,0.916599433
7,9,cross-correlation_lag0,24H,5,0.676871439,2,1,0.826944987,13,58.88072178,0.769153198
7,9,cross-correlation_lag0,24H,5,0.684629225,2,1,0.826944987,14,66.73739702,0.808475653
7,9,cross-correlation_lag0,24H,5,0.732057577,2,1,0.826944987,15,24.77416552,0.815641006
7,9,cross-correlation_lag0,24H,6,0.658548231,2,1,0.800399224,8,12.02868987,0.962992668
7,9,cross-correlation_lag0,24H,6,0.443258678,2,1,0.800399224,9,45.56419082,0.778599977
7,9,cross-correlation_lag0,24H,6,0.736601793,2,1,0.800399224,10,16.58923751,0.965325276
7,9,cross-correlation_lag0,24H,6,0.549996588,2,1,0.800399224,11,48.08270651,0.822619041
7,9,cross-correlation_lag0,24H,6,0.754805269,2,1,0.800399224,12,12.65871498,0.904166698
7,9,cross-correlation_lag0,24H,6,0.495049766,2,1,0.800399224,13,58.88072178,0.761597236
7,9,cross-correlation_lag0,24H,6,0.591924425,2,1,0.800399224,14,66.73739702,0.734205246
7,9,cross-correlation_lag0,24H,6,0.582516054,2,1,0.800399224,15,24.77416552,0.899933179
7,9,cross-correlation_lag0,24H,7,0.77677558,2,1,0.926666657,8,12.02868987,0.965455691
7,9,cross-correlation_lag0,24H,7,0.594683343,2,1,0.926666657,9,45.56419082,0.944933097
7,9,cross-correlation_lag0,24H,7,0.75289799,2,1,0.926666657,10,16.58923751,1.230961561
7,9,cross-correlation_lag0,24H,7,0.586402568,2,1,0.926666657,11,48.08270651,0.941491365
7,9,cross-correlation_lag0,24H,7,0.801310619,2,1,0.926666657,12,12.65871498,0.981775045
7,9,cross-correlation_lag0,24H,7,0.521640304,2,1,0.926666657,13,58.88072178,0.859393915
7,9,cross-correlation_lag0,24H,7,0.531599895,2,1,0.926666657,14,66.73739702,0.916539907
7,9,cross-correlation_lag0,24H,7,0.726832901,2,1,0.926666657,15,24.77416552,0.982603153
7,9,cross-correlation_lag0,24H,8,0.751892097,2,1,0.892606735,8,12.02868987,0.923592647
7,9,cross-correlation_lag0,24H,8,0.66913088,2,1,0.892606735,9,45.56419082,0.890031735
7,9,cross-correlation_lag0,24H,8,0.744704842,2,1,0.892606735,10,16.58923751,1.051781178
7,9,cross-correlation_lag0,24H,8,0.620626302,2,1,0.892606735,11,48.08270651,0.94429485
7,9,cross-correlation_lag0,24H,8,0.779711699,2,1,0.892606735,12,12.65871498,0.997244596
7,9,cross-correlation_lag0,24H,8,0.571630891,2,1,0.892606735,13,58.88072178,0.771594763
7,9,cross-correlation_lag0,24H,8,0.58317696,2,1,0.892606735,14,66.73739702,0.758078893
7,9,cross-correlation_lag0,24H,8,0.716769969,2,1,0.892606735,15,24.77416552,0.94036754
