Point_ID,Statistic_ID,Name,Duration,Month,Value,Point_ID2,Distance,Phi2
4,1,variance,1H,8,0.565543516,NA,NA,NA
4,1,variance,1H,9,0.445326186,NA,NA,NA
4,1,variance,1H,10,0.23829707,NA,NA,NA
4,1,variance,1H,11,0.246331525,NA,NA,NA
4,1,variance,1H,12,0.278438353,NA,NA,NA
4,2,skewness,1H,1,6.861872139,NA,NA,NA
4,2,skewness,1H,2,6.98739562,NA,NA,NA
4,2,skewness,1H,3,7.837324149,NA,NA,NA
4,2,skewness,1H,4,12.20296495,NA,NA,NA
4,2,skewness,1H,5,13.60536952,NA,NA,NA
4,2,skewness,1H,6,17.33084233,NA,NA,NA
4,2,skewness,1H,7,16.03732423,NA,NA,NA
4,2,skewness,1H,8,13.23379818,NA,NA,NA
4,2,skewness,1H,9,13.894599,NA,NA,NA
4,2,skewness,1H,10,7.88250462,NA,NA,NA
4,2,skewness,1H,11,6.517003565,NA,NA,NA
4,2,skewness,1H,12,5.7421188,NA,NA,NA
4,3,probability_dry_0.2mm,1H,1,0.817196029,NA,NA,NA
4,3,probability_dry_0.2mm,1H,2,0.8643456,NA,NA,NA
4,3,probability_dry_0.2mm,1H,3,0.874138825,NA,NA,NA
4,3,probability_dry_0.2mm,1H,4,0.920503256,NA,NA,NA
4,3,probability_dry_0.2mm,1H,5,0.879992757,NA,NA,NA
4,3,probability_dry_0.2mm,1H,6,0.917218689,NA,NA,NA
4,3,probability_dry_0.2mm,1H,7,0.923216504,NA,NA,NA
4,3,probability_dry_0.2mm,1H,8,0.901288202,NA,NA,NA
4,3,probability_dry_0.2mm,1H,9,0.89893395,NA,NA,NA
4,3,probability_dry_0.2mm,1H,10,0.881883004,NA,NA,NA
4,3,probability_dry_0.2mm,1H,11,0.861245859,NA,NA,NA
4,3,probability_dry_0.2mm,1H,12,0.827688338,NA,NA,NA
4,4,mean,24H,1,3.547474651,NA,NA,NA
4,4,mean,24H,2,2.711224434,NA,NA,NA
4,4,mean,24H,3,2.619144632,NA,NA,NA
4,4,mean,24H,4,1.61374173,NA,NA,NA
4,4,mean,24H,5,3.129625049,NA,NA,NA
4,4,mean,24H,6,2.899072394,NA,NA,NA
4,4,mean,24H,7,3.359433176,NA,NA,NA
4,4,mean,24H,8,3.064511179,NA,NA,NA
4,4,mean,24H,9,2.660779677,NA,NA,NA
4,4,mean,24H,10,2.667040716,NA,NA,NA
4,4,mean,24H,11,3.121129701,NA,NA,NA
4,4,mean,24H,12,3.769271706,NA,NA,NA
4,5,variance,24H,1,40.89674256,NA,NA,NA
4,5,variance,24H,2,25.47450338,NA,NA,NA
4,5,variance,24H,3,28.05491371,NA,NA,NA
4,5,variance,24H,4,17.33045263,NA,NA,NA
4,5,variance,24H,5,39.4641407,NA,NA,NA
4,5,variance,24H,6,42.07273603,NA,NA,NA
4,5,variance,24H,7,52.62798822,NA,NA,NA
4,5,variance,24H,8,39.89795518,NA,NA,NA
4,5,variance,24H,9,35.88029391,NA,NA,NA
4,5,variance,24H,10,31.36158788,NA,NA,NA
4,5,variance,24H,11,36.95135356,NA,NA,NA
4,5,variance,24H,12,39.55530812,NA,NA,NA
4,6,skewness,24H,1,3.536609061,NA,NA,NA
4,6,skewness,24H,2,3.141161453,NA,NA,NA
4,6,skewness,24H,3,3.525565464,NA,NA,NA
4,6,skewness,24H,4,5.051762203,NA,NA,NA
4,6,skewness,24H,5,3.378868737,NA,NA,NA
4,6,skewness,24H,6,4.329404802,NA,NA,NA
4,6,skewness,24H,7,4.158807057,NA,NA,NA
4,6,skewness,24H,8,3.71355165,NA,NA,NA
4,6,skewness,24H,9,4.264861443,NA,NA,NA
4,6,skewness,24H,10,3.551317223,NA,NA,NA
4,6,skewness,24H,11,3.211079095,NA,NA,NA
4,6,skewness,24H,12,3.099232644,NA,NA,NA
4,7,probability_dry_0.2mm,24H,1,0.41527493,NA,NA,NA
4,7,probability_dry_0.2mm,24H,2,0.510908027,NA,NA,NA
4,7,probability_dry_0.2mm,24H,3,0.550618753,NA,NA,NA
4,7,probability_dry_0.2mm,24H,4,0.65044847,NA,NA,NA
4,7,probability_dry_0.2mm,24H,5,0.558422676,NA,NA,NA
4,7,probability_dry_0.2mm,24H,6,0.587681439,NA,NA,NA
4,7,probability_dry_0.2mm,24H,7,0.562657177,NA,NA,NA
4,7,probability_dry_0.2mm,24H,8,0.578067139,NA,NA,NA
4,7,probability_dry_0.2mm,24H,9,0.607522756,NA,NA,NA
4,7,probability_dry_0.2mm,24H,10,0.596964945,NA,NA,NA
4,7,probability_dry_0.2mm,24H,11,0.550019858,NA,NA,NA
4,7,probability_dry_0.2mm,24H,12,0.383299331,NA,NA,NA
4,8,autocorrelation_lag1,24H,1,0.236709274,NA,NA,NA
4,8,autocorrelation_lag1,24H,2,0.275898909,NA,NA,NA
4,8,autocorrelation_lag1,24H,3,0.267809232,NA,NA,NA
4,8,autocorrelation_lag1,24H,4,0.205335042,NA,NA,NA
4,8,autocorrelation_lag1,24H,5,0.236260345,NA,NA,NA
4,8,autocorrelation_lag1,24H,6,0.142887154,NA,NA,NA
4,8,autocorrelation_lag1,24H,7,0.143359969,NA,NA,NA
4,8,autocorrelation_lag1,24H,8,0.107349791,NA,NA,NA
4,8,autocorrelation_lag1,24H,9,0.130038743,NA,NA,NA
4,8,autocorrelation_lag1,24H,10,0.186921934,NA,NA,NA
4,8,autocorrelation_lag1,24H,11,0.285898719,NA,NA,NA
4,8,autocorrelation_lag1,24H,12,0.26716087,NA,NA,NA
4,9,cross-correlation_lag0,24H,1,0.742474151,5,67.06502905,0.462365588
4,9,cross-correlation_lag0,24H,1,0.80719285,6,47.74071397,0.785268148
4,9,cross-correlation_lag0,24H,1,0.739256808,7,68.09552946,0.707906405
4,9,cross-correlation_lag0,24H,1,0.743813013,8,66.6383963,1.046894789
4,9,cross-correlation_lag0,24H,1,0.892243789,9,25.40930904,0.809160312
4,9,cross-correlation_lag0,24H,1,0.713685336,10,76.56824433,1.200785875
4,9,cross-correlation_lag0,24H,1,0.91269391,11,20.40675898,0.833333333
4,9,cross-correlation_lag0,24H,1,0.776449016,12,56.61043808,1.071505388
4,9,cross-correlation_lag0,24H,1,0.868659585,13,31.33200026,0.791072687
4,9,cross-correlation_lag0,24H,1,0.769136928,14,58.79831715,0.603289048
4,9,cross-correlation_lag0,24H,1,0.816693536,15,45.09799308,0.966129065
4,9,cross-correlation_lag0,24H,2,0.77481067,5,67.06502905,0.367505232
4,9,cross-correlation_lag0,24H,2,0.830253237,6,47.74071397,0.594900211
4,9,cross-correlation_lag0,24H,2,0.772081004,7,68.09552946,0.585091432
4,9,cross-correlation_lag0,24H,2,0.775947375,8,66.6383963,0.819238901
4,9,cross-correlation_lag0,24H,2,0.904449,9,25.40930904,0.59359777
4,9,cross-correlation_lag0,24H,2,0.75048314,10,76.56824433,0.953617016
4,9,cross-correlation_lag0,24H,2,0.922475711,11,20.40675898,0.641458352
4,9,cross-correlation_lag0,24H,2,0.803793513,12,56.61043808,0.796074073
4,9,cross-correlation_lag0,24H,2,0.88374232,13,31.33200026,0.573680083
4,9,cross-correlation_lag0,24H,2,0.797532139,14,58.79831715,0.485525409
4,9,cross-correlation_lag0,24H,2,0.838471741,15,45.09799308,0.801327467
4,9,cross-correlation_lag0,24H,3,0.731521439,5,67.06502905,0.366603414
4,9,cross-correlation_lag0,24H,3,0.794532602,6,47.74071397,0.569696983
4,9,cross-correlation_lag0,24H,3,0.728486796,7,68.09552946,0.540417473
4,9,cross-correlation_lag0,24H,3,0.732787123,8,66.6383963,0.761796316
4,9,cross-correlation_lag0,24H,3,0.882429861,9,25.40930904,0.542268713
4,9,cross-correlation_lag0,24H,3,0.704718859,10,76.56824433,0.83352828
4,9,cross-correlation_lag0,24H,3,0.904302771,11,20.40675898,0.653447191
4,9,cross-correlation_lag0,24H,3,0.764144596,12,56.61043808,0.800336043
4,9,cross-correlation_lag0,24H,3,0.857536463,13,31.33200026,0.599529584
4,9,cross-correlation_lag0,24H,3,0.757036142,14,58.79831715,0.4543492
4,9,cross-correlation_lag0,24H,3,0.804081256,15,45.09799308,0.739784956
4,9,cross-correlation_lag0,24H,4,0.670818485,5,67.06502905,0.363905311
4,9,cross-correlation_lag0,24H,4,0.746837595,6,47.74071397,0.448851784
4,9,cross-correlation_lag0,24H,4,0.667184014,7,68.09552946,0.458349705
4,9,cross-correlation_lag0,24H,4,0.672335127,8,66.6383963,0.518562078
4,9,cross-correlation_lag0,24H,4,0.854349979,9,25.40930904,0.418300668
4,9,cross-correlation_lag0,24H,4,0.638813022,10,76.56824433,0.589570959
4,9,cross-correlation_lag0,24H,4,0.881318178,11,20.40675898,0.444990158
4,9,cross-correlation_lag0,24H,4,0.710050339,12,56.61043808,0.478194435
4,9,cross-correlation_lag0,24H,4,0.823752797,13,31.33200026,0.41069444
4,9,cross-correlation_lag0,24H,4,0.70147776,14,58.79831715,0.40092961
4,9,cross-correlation_lag0,24H,4,0.75844142,15,45.09799308,0.507560809
4,9,cross-correlation_lag0,24H,5,0.638059604,5,67.06502905,0.703696648
4,9,cross-correlation_lag0,24H,5,0.68882879,6,47.74071397,0.812929312
4,9,cross-correlation_lag0,24H,5,0.636078315,7,68.09552946,0.826944987
4,9,cross-correlation_lag0,24H,5,0.638897889,8,66.6383963,0.859845559
4,9,cross-correlation_lag0,24H,5,0.793892109,9,25.40930904,0.812801043
4,9,cross-correlation_lag0,24H,5,0.621920082,10,76.56824433,1.015538375
4,9,cross-correlation_lag0,24H,5,0.826760954,11,20.40675898,0.878967524
4,9,cross-correlation_lag0,24H,5,0.661982175,12,56.61043808,0.916599433
4,9,cross-correlation_lag0,24H,5,0.759801753,13,31.33200026,0.769153198
4,9,cross-correlation_lag0,24H,5,0.656350283,14,58.79831715,0.808475653
4,9,cross-correlation_lag0,24H,5,0.698224319,15,45.09799308,0.815641006
4,9,cross-correlation_lag0,24H,6,0.477102781,5,67.06502905,0.707152208
4,9,cross-correlation_lag0,24H,6,0.533298334,6,47.74071397,0.852440755
4,9,cross-correlation_lag0,24H,6,0.475113896,7,68.09552946,0.800399224
4,9,cross-correlation_lag0,24H,6,0.477949654,8,66.6383963,0.962992668
4,9,cross-correlation_lag0,24H,6,0.672503233,9,25.40930904,0.778599977
4,9,cross-correlation_lag0,24H,6,0.461458117,10,76.56824433,0.965325276
4,9,cross-correlation_lag0,24H,6,0.720743677,11,20.40675898,0.822619041
4,9,cross-correlation_lag0,24H,6,0.502421209,12,56.61043808,0.904166698
4,9,cross-correlation_lag0,24H,6,0.624610173,13,31.33200026,0.761597236
4,9,cross-correlation_lag0,24H,6,0.496257695,14,58.79831715,0.734205246
4,9,cross-correlation_lag0,24H,6,0.544634743,15,45.09799308,0.899933179
4,9,cross-correlation_lag0,24H,7,0.508847043,5,67.06502905,0.820215464
4,9,cross-correlation_lag0,24H,7,0.586486125,6,47.74071397,0.855398099
4,9,cross-correlation_lag0,24H,7,0.505675336,7,68.09552946,0.926666657
4,9,cross-correlation_lag0,24H,7,0.510184923,8,66.6383963,0.965455691
4,9,cross-correlation_lag0,24H,7,0.734054147,9,25.40930904,0.944933097
4,9,cross-correlation_lag0,24H,7,0.482570275,10,76.56824433,1.230961561
4,9,cross-correlation_lag0,24H,7,0.778012053,11,20.40675898,0.941491365
4,9,cross-correlation_lag0,24H,7,0.546198628,12,56.61043808,0.981775045
4,9,cross-correlation_lag0,24H,7,0.687519076,13,31.33200026,0.859393915
4,9,cross-correlation_lag0,24H,7,0.537546447,14,58.79831715,0.916539907
4,9,cross-correlation_lag0,24H,7,0.600266233,15,45.09799308,0.982603153
4,9,cross-correlation_lag0,24H,8,0.597059376,5,67.06502905,0.691730738
4,9,cross-correlation_lag0,24H,8,0.664568959,6,47.74071397,0.852016131
4,9,cross-correlation_lag0,24H,8,0.594237886,7,68.09552946,0.892606735
4,9,cross-correlation_lag0,24H,8,0.598247709,8,66.6383963,0.923592647
4,9,cross-correlation_lag0,24H,8,0.787534622,9,25.40930904,0.890031735
4,9,cross-correlation_lag0,24H,8,0.573483289,10,76.56824433,1.051781178
4,9,cross-correlation_lag0,24H,8,0.823271516,11,20.40675898,0.94429485
4,9,cross-correlation_lag0,24H,8,0.629873893,12,56.61043808,0.997244596
4,9,cross-correlation_lag0,24H,8,0.749315033,13,31.33200026,0.771594763
4,9,cross-correlation_lag0,24H,8,0.622334721,14,58.79831715,0.758078893
4,9,cross-correlation_lag0,24H,8,0.676300135,15,45.09799308,0.94036754
4,9,cross-correlation_lag0,24H,9,0.645973928,5,67.06502905,0.500328739
4,9,cross-correlation_lag0,24H,9,0.717283591,6,47.74071397,0.633752624
4,9,cross-correlation_lag0,24H,9,0.64276131,7,68.09552946,0.703725497
4,9,cross-correlation_lag0,24H,9,0.647320093,8,66.6383963,0.797834635
4,9,cross-correlation_lag0,24H,9,0.830094284,9,25.40930904,0.736023664
4,9,cross-correlation_lag0,24H,9,0.618344334,10,76.56824433,0.874293248
4,9,cross-correlation_lag0,24H,9,0.860298027,11,20.40675898,0.858431339
4,9,cross-correlation_lag0,24H,9,0.68182079,12,56.61043808,0.800138871
4,9,cross-correlation_lag0,24H,9,0.796698269,13,31.33200026,0.646638354
4,9,cross-correlation_lag0,24H,9,0.673809153,14,58.79831715,0.568041921
4,9,cross-correlation_lag0,24H,9,0.728821588,15,45.09799308,0.826326132
4,9,cross-correlation_lag0,24H,10,0.732399012,5,67.06502905,0.448063493
4,9,cross-correlation_lag0,24H,10,0.79342727,6,47.74071397,0.594949484
4,9,cross-correlation_lag0,24H,10,0.729497597,7,68.09552946,0.591761708
4,9,cross-correlation_lag0,24H,10,0.733610232,8,66.6383963,0.806653976
4,9,cross-correlation_lag0,24H,10,0.880657449,9,25.40930904,0.578136881
4,9,cross-correlation_lag0,24H,10,0.706906821,10,76.56824433,0.931368828
4,9,cross-correlation_lag0,24H,10,0.902672929,11,20.40675898,0.697849433
4,9,cross-correlation_lag0,24H,10,0.763816706,12,56.61043808,0.778205156
4,9,cross-correlation_lag0,24H,10,0.855739314,13,31.33200026,0.59946239
4,9,cross-correlation_lag0,24H,10,0.756936758,14,58.79831715,0.505481203
4,9,cross-correlation_lag0,24H,10,0.802794883,15,45.09799308,0.710899909
4,9,cross-correlation_lag0,24H,11,0.725906925,5,67.06502905,0.487753749
4,9,cross-correlation_lag0,24H,11,0.786820466,6,47.74071397,0.715537866
4,9,cross-correlation_lag0,24H,11,0.723043983,7,68.09552946,0.671764692
4,9,cross-correlation_lag0,24H,11,0.727103046,8,66.6383963,0.929927985
4,9,cross-correlation_lag0,24H,11,0.875790268,9,25.40930904,0.700986226
4,9,cross-correlation_lag0,24H,11,0.700868423,10,76.56824433,1.034143051
4,9,cross-correlation_lag0,24H,11,0.898528669,11,20.40675898,0.78725489
4,9,cross-correlation_lag0,24H,11,0.757107547,12,56.61043808,0.923772097
4,9,cross-correlation_lag0,24H,11,0.850180387,13,31.33200026,0.737986088
4,9,cross-correlation_lag0,24H,11,0.750245063,14,58.79831715,0.60712417
4,9,cross-correlation_lag0,24H,11,0.796277037,15,45.09799308,0.839477142
4,9,cross-correlation_lag0,24H,12,0.762019921,5,67.06502905,0.547122081
4,9,cross-correlation_lag0,24H,12,0.823291954,6,47.74071397,0.872612317
4,9,cross-correlation_lag0,24H,12,0.758938363,7,68.09552946,0.761195898
4,9,cross-correlation_lag0,24H,12,0.763301209,8,66.6383963,1.110373179
4,9,cross-correlation_lag0,24H,12,0.902082798,9,25.40930904,0.839797179
4,9,cross-correlation_lag0,24H,12,0.73431238,10,76.56824433,1.279986779
4,9,cross-correlation_lag0,24H,12,0.920794531,11,20.40675898,0.942965746
4,9,cross-correlation_lag0,24H,12,0.794347961,12,56.61043808,1.168586095
4,9,cross-correlation_lag0,24H,12,0.880401477,13,31.33200026,0.852083365
4,9,cross-correlation_lag0,24H,12,0.787422012,14,58.79831715,0.691954056
4,9,cross-correlation_lag0,24H,12,0.832181986,15,45.09799308,1.036438545
5,1,variance,1H,1,0.041732195,NA,NA,NA
5,1,variance,1H,2,0.033018764,NA,NA,NA
5,1,variance,1H,3,0.038497329,NA,NA,NA
5,1,variance,1H,4,0.073929509,NA,NA,NA
5,1,variance,1H,5,0.244529494,NA,NA,NA
5,1,variance,1H,6,0.400236555,NA,NA,NA
5,1,variance,1H,7,0.518607351,NA,NA,NA
5,1,variance,1H,8,0.266546119,NA,NA,NA
5,1,variance,1H,9,0.149797898,NA,NA,NA
5,1,variance,1H,10,0.05985669,NA,NA,NA
5,1,variance,1H,11,0.054423136,NA,NA,NA
5,1,variance,1H,12,0.052387878,NA,NA,NA
5,2,skewness,1H,1,6.861872139,NA,NA,NA
5,2,skewness,1H,2,6.98739562,NA,NA,NA
5,2,skewness,1H,3,7.837324149,NA,NA,NA
5,2,skewness,1H,4,12.20296495,NA,NA,NA
5,2,skewness,1H,5,13.60536952,NA,NA,NA
5,2,skewness,1H,6,17.33084233,NA,NA,NA
5,2,skewness,1H,7,16.03732423,NA,NA,NA
5,2,skewness,1H,8,13.23379818,NA,NA,NA
5,2,skewness,1H,9,13.894599,NA,NA,NA
5,2,skewness,1H,10,7.88250462,NA,NA,NA
5,2,skewness,1H,11,6.517003565,NA,NA,NA
5,2,skewness,1H,12,5.7421188,NA,NA,NA
5,3,probability_dry_0.2mm,1H,1,0.817196029,NA,NA,NA
5,3,probability_dry_0.2mm,1H,2,0.8643456,NA,NA,NA
5,3,probability_dry_0.2mm,1H,3,0.874138825,NA,NA,NA
5,3,probability_dry_0.2mm,1H,4,0.920503256,NA,NA,NA
5,3,probability_dry_0.2mm,1H,5,0.879992757,NA,NA,NA
5,3,probability_dry_0.2mm,1H,6,0.917218689,NA,NA,NA
5,3,probability_dry_0.2mm,1H,7,0.923216504,NA,NA,NA
5,3,probability_dry_0.2mm,1H,8,0.901288202,NA,NA,NA
5,3,probability_dry_0.2mm,1H,9,0.89893395,NA,NA,NA
5,3,probability_dry_0.2mm,1H,10,0.881883004,NA,NA,NA
5,3,probability_dry_0.2mm,1H,11,0.861245859,NA,NA,NA
5,3,probability_dry_0.2mm,1H,12,0.827688338,NA,NA,NA
5,4,mean,24H,1,1.355048312,NA,NA,NA
5,4,mean,24H,2,1.095849887,NA,NA,NA
5,4,mean,24H,3,1.094045354,NA,NA,NA
5,4,mean,24H,4,1.071801552,NA,NA,NA
5,4,mean,24H,5,2.123061886,NA,NA,NA
5,4,mean,24H,6,2.163708716,NA,NA,NA
5,4,mean,24H,7,2.502085291,NA,NA,NA
5,4,mean,24H,8,2.103848087,NA,NA,NA
5,4,mean,24H,9,1.543201575,NA,NA,NA
5,4,mean,24H,10,1.336677514,NA,NA,NA
5,4,mean,24H,11,1.467045562,NA,NA,NA
5,4,mean,24H,12,1.634964476,NA,NA,NA
5,5,variance,24H,1,5.967049977,NA,NA,NA
5,5,variance,24H,2,4.16175894,NA,NA,NA
5,5,variance,24H,3,4.895089391,NA,NA,NA
5,5,variance,24H,4,7.644878877,NA,NA,NA
5,5,variance,24H,5,18.16114978,NA,NA,NA
5,5,variance,24H,6,23.43582379,NA,NA,NA
5,5,variance,24H,7,29.19368883,NA,NA,NA
5,5,variance,24H,8,18.80429143,NA,NA,NA
5,5,variance,24H,9,12.06933879,NA,NA,NA
5,5,variance,24H,10,7.877565741,NA,NA,NA
5,5,variance,24H,11,8.163829441,NA,NA,NA
5,5,variance,24H,12,7.442288895,NA,NA,NA
5,6,skewness,24H,1,3.536609061,NA,NA,NA
5,6,skewness,24H,2,3.141161453,NA,NA,NA
5,6,skewness,24H,3,3.525565464,NA,NA,NA
5,6,skewness,24H,4,5.051762203,NA,NA,NA
5,6,skewness,24H,5,3.378868737,NA,NA,NA
5,6,skewness,24H,6,4.329404802,NA,NA,NA
5,6,skewness,24H,7,4.158807057,NA,NA,NA
5,6,skewness,24H,8,3.71355165,NA,NA,NA
5,6,skewness,24H,9,4.264861443,NA,NA,NA
5,6,skewness,24H,10,3.551317223,NA,NA,NA
5,6,skewness,24H,11,3.211079095,NA,NA,NA
5,6,skewness,24H,12,3.099232644,NA,NA,NA
5,7,probability_dry_0.2mm,24H,1,0.41527493,NA,NA,NA
5,7,probability_dry_0.2mm,24H,2,0.510908027,NA,NA,NA
5,7,probability_dry_0.2mm,24H,3,0.550618753,NA,NA,NA
5,7,probability_dry_0.2mm,24H,4,0.65044847,NA,NA,NA
5,7,probability_dry_0.2mm,24H,5,0.558422676,NA,NA,NA
5,7,probability_dry_0.2mm,24H,6,0.587681439,NA,NA,NA
5,7,probability_dry_0.2mm,24H,7,0.562657177,NA,NA,NA
5,7,probability_dry_0.2mm,24H,8,0.578067139,NA,NA,NA
5,7,probability_dry_0.2mm,24H,9,0.607522756,NA,NA,NA
5,7,probability_dry_0.2mm,24H,10,0.596964945,NA,NA,NA
5,7,probability_dry_0.2mm,24H,11,0.550019858,NA,NA,NA
5,7,probability_dry_0.2mm,24H,12,0.383299331,NA,NA,NA
5,8,autocorrelation_lag1,24H,1,0.236709274,NA,NA,NA
5,8,autocorrelation_lag1,24H,2,0.275898909,NA,NA,NA
5,8,autocorrelation_lag1,24H,3,0.267809232,NA,NA,NA
5,8,autocorrelation_lag1,24H,4,0.205335042,NA,NA,NA
5,8,autocorrelation_lag1,24H,5,0.236260345,NA,NA,NA
5,8,autocorrelation_lag1,24H,6,0.142887154,NA,NA,NA
5,8,autocorrelation_lag1,24H,7,0.143359969,NA,NA,NA
5,8,autocorrelation_lag1,24H,8,0.107349791,NA,NA,NA
5,8,autocorrelation_lag1,24H,9,0.130038743,NA,NA,NA
5,8,autocorrelation_lag1,24H,10,0.186921934,NA,NA,NA
5,8,autocorrelation_lag1,24H,11,0.285898719,NA,NA,NA
5,8,autocorrelation_lag1,24H,12,0.26716087,NA,NA,NA
5,9,cross-correlation_lag0,24H,1,0.870887047,6,30.76489794,0.785268148
5,9,cross-correlation_lag0,24H,1,0.791054116,7,52.33322807,0.707906405
5,9,cross-correlation_lag0,24H,1,0.833096208,8,40.63334222,1.046894789
5,9,cross-correlation_lag0,24H,1,0.817371133,9,44.91114981,0.809160312
5,9,cross-correlation_lag0,24H,1,0.823543423,10,43.21890601,1.200785875
5,9,cross-correlation_lag0,24H,1,0.772359605,11,57.83008612,0.833333333
5,9,cross-correlation_lag0,24H,1,0.820500694,12,44.0509492,1.071505388
5,9,cross-correlation_lag0,24H,1,0.844950479,13,37.47852378,0.791072687
5,9,cross-correlation_lag0,24H,1,0.911373252,14,20.72645742,0.603289048
5,9,cross-correlation_lag0,24H,1,0.780526926,15,55.40401344,0.966129065
5,9,cross-correlation_lag0,24H,2,0.885693986,6,30.76489794,0.594900211
5,9,cross-correlation_lag0,24H,2,0.816337048,7,52.33322807,0.585091432
5,9,cross-correlation_lag0,24H,2,0.852704599,8,40.63334222,0.819238901
5,9,cross-correlation_lag0,24H,2,0.839058614,9,44.91114981,0.59359777
5,9,cross-correlation_lag0,24H,2,0.844408856,10,43.21890601,0.953617016
5,9,cross-correlation_lag0,24H,2,0.800290176,11,57.83008612,0.641458352
5,9,cross-correlation_lag0,24H,2,0.841770391,12,44.0509492,0.796074073
5,9,cross-correlation_lag0,24H,2,0.863023981,13,37.47852378,0.573680083
5,9,cross-correlation_lag0,24H,2,0.921309675,14,20.72645742,0.485525409
5,9,cross-correlation_lag0,24H,2,0.807290886,15,55.40401344,0.801327467
5,9,cross-correlation_lag0,24H,3,0.859871582,6,30.76489794,0.569696983
5,9,cross-correlation_lag0,24H,3,0.778481441,7,52.33322807,0.540417473
5,9,cross-correlation_lag0,24H,3,0.820734784,8,40.63334222,0.761796316
5,9,cross-correlation_lag0,24H,3,0.804765035,9,44.91114981,0.542268713
5,9,cross-correlation_lag0,24H,3,0.811010359,10,43.21890601,0.83352828
5,9,cross-correlation_lag0,24H,3,0.760163293,11,57.83008612,0.653447191
5,9,cross-correlation_lag0,24H,3,0.807927874,12,44.0509492,0.800336043
5,9,cross-correlation_lag0,24H,3,0.832898822,13,37.47852378,0.599529584
5,9,cross-correlation_lag0,24H,3,0.902882628,14,20.72645742,0.4543492
5,9,cross-correlation_lag0,24H,3,0.768129185,15,55.40401344,0.739784956
5,9,cross-correlation_lag0,24H,4,0.826618376,6,30.76489794,0.448851784
5,9,cross-correlation_lag0,24H,4,0.727378706,7,52.33322807,0.458349705
5,9,cross-correlation_lag0,24H,4,0.778726773,8,40.63334222,0.518562078
5,9,cross-correlation_lag0,24H,4,0.759273145,9,44.91114981,0.418300668
5,9,cross-correlation_lag0,24H,4,0.766874444,10,43.21890601,0.589570959
5,9,cross-correlation_lag0,24H,4,0.705247412,11,57.83008612,0.444990158
5,9,cross-correlation_lag0,24H,4,0.763121639,12,44.0509492,0.478194435
5,9,cross-correlation_lag0,24H,4,0.793579995,13,37.47852378,0.41069444
5,9,cross-correlation_lag0,24H,4,0.879564999,14,20.72645742,0.40092961
5,9,cross-correlation_lag0,24H,4,0.714861246,15,55.40401344,0.507560809
5,9,cross-correlation_lag0,24H,5,0.762850439,6,30.76489794,0.812929312
5,9,cross-correlation_lag0,24H,5,0.674079527,7,52.33322807,0.826944987
5,9,cross-correlation_lag0,24H,5,0.715750653,8,40.63334222,0.859845559
5,9,cross-correlation_lag0,24H,5,0.69891523,9,44.91114981,0.812801043
5,9,cross-correlation_lag0,24H,5,0.705338788,10,43.21890601,1.015538375
5,9,cross-correlation_lag0,24H,5,0.65879839,11,57.83008612,0.878967524
5,9,cross-correlation_lag0,24H,5,0.702142793,12,44.0509492,0.916599433
5,9,cross-correlation_lag0,24H,5,0.729488585,13,37.47852378,0.769153198
5,9,cross-correlation_lag0,24H,5,0.824544037,14,20.72645742,0.808475653
5,9,cross-correlation_lag0,24H,5,0.665244404,15,55.40401344,0.815641006
5,9,cross-correlation_lag0,24H,6,0.628797441,6,30.76489794,0.852440755
5,9,cross-correlation_lag0,24H,6,0.516041774,7,52.33322807,0.800399224
5,9,cross-correlation_lag0,24H,6,0.566440165,8,40.63334222,0.962992668
5,9,cross-correlation_lag0,24H,6,0.545478412,9,44.91114981,0.778599977
5,9,cross-correlation_lag0,24H,6,0.553385963,10,43.21890601,0.965325276
5,9,cross-correlation_lag0,24H,6,0.498922465,11,57.83008612,0.822619041
5,9,cross-correlation_lag0,24H,6,0.549437331,12,44.0509492,0.904166698
5,9,cross-correlation_lag0,24H,6,0.584090181,13,37.47852378,0.761597236
5,9,cross-correlation_lag0,24H,6,0.717430964,14,20.72645742,0.734205246
5,9,cross-correlation_lag0,24H,6,0.506044143,15,55.40401344,0.899933179
5,9,cross-correlation_lag0,24H,7,0.691724853,6,30.76489794,0.855398099
5,9,cross-correlation_lag0,24H,7,0.564534737,7,52.33322807,0.926666657
5,9,cross-correlation_lag0,24H,7,0.625601242,8,40.63334222,0.965455691
5,9,cross-correlation_lag0,24H,7,0.60127382,9,44.91114981,0.944933097
5,9,cross-correlation_lag0,24H,7,0.610605766,10,43.21890601,1.230961561
5,9,cross-correlation_lag0,24H,7,0.54131708,11,57.83008612,0.941491365
5,9,cross-correlation_lag0,24H,7,0.605970714,12,44.0509492,0.981775045
5,9,cross-correlation_lag0,24H,7,0.645159934,13,37.47852378,0.859393915
5,9,cross-correlation_lag0,24H,7,0.775072083,14,20.72645742,0.916539907
5,9,cross-correlation_lag0,24H,7,0.55117542,15,55.40401344,0.982603153
5,9,cross-correlation_lag0,24H,8,0.752787428,6,30.76489794,0.852016131
5,9,cross-correlation_lag0,24H,8,0.645743549,7,52.33322807,0.892606735
5,9,cross-correlation_lag0,24H,8,0.697712031,8,40.63334222,0.923592647
5,9,cross-correlation_lag0,24H,8,0.67715546,9,44.91114981,0.890031735
5,9,cross-correlation_lag0,24H,8,0.685062024,10,43.21890601,1.051781178
